Symbol	Length
RP23-181F22.3	2439
Gm5866	973
8030423F21Rik	2851
Sepsecs	6982
Pi4k2b	3760
Zcchc4	10897
Anapc4	6081
RP24-373A18.2	734
Gm23532	112
RP24-373A18.1	1048
RP24-373A18.3	652
Slc34a2	5013
Gm17182	860
Sel1l3	9850
n-R5s171	79
Smim20	953
RP23-425N12.2	1700
n-R5s172	114
RP23-425N12.1	193
Gm26486	110
Rbpj	12750
RP24-540G23.3	1546
RP23-137N6.2	268
Cckar	3682
Tbc1d19	3117
RP24-196M24.2	4055
RP24-196M24.3	1771
Stim2	5133
Gm15820	728
RP24-482F14.1	2753
RP23-148F6.1	1719
RP23-187K3.1	154
RP24-201P24.1	2681
Gm24235	129
RP23-267P6.1	829
Gm25513	162
RP24-133H21.1	3600
RP23-317I8.3	706
RP23-317I8.2	307
Gm15975	1402
RP23-317I8.1	199
RP23-162F3.1	805
RP23-162F3.2	3717
RP24-301M6.1	313
RP24-394H13.1	144
Gm23896	130
Gm24902	123
Gm23015	128
RP23-17A11.1	1350
RP24-499N22.1	736
RP24-499N22.2	1444
RP23-297D16.1	2652
RP23-297D16.2	631
4932441J04Rik	4716
Gm8121	499
RP24-189M4.2	155
RP24-189M4.1	381
Pcdh7	10604
RP23-458G12.1	2571
RP23-458G12.4	2178
RP23-458G12.3	2595
RP23-458G12.2	1947
RP23-358D12.4	574
RP23-358D12.1	2715
RP23-358D12.3	1356
RP23-358D12.2	1467
RP24-231P10.2	1871
RP24-231P10.3	1195
RP24-231P10.4	2104
Gm37720	1241
RP24-231P10.5	1742
RP24-340K5.2	3486
RP24-340K5.4	222
RP24-340K5.3	2095
RP24-502C10.1	786
Gm22536	134
RP24-375D24.2	420
1700029E06Rik	757
RP24-353N4.4	694
Gm6632	954
RP24-353N4.3	2240
Gm22308	107
RP23-324H16.1	379
RP23-324H16.2	1820
RP23-340N4.1	412
RP24-267O6.1	2630
RP24-543J12.1	1178
RP24-543J12.2	2621
RP24-543J12.3	434
RP24-543J12.4	194
RP23-183O3.1	634
Cbfa2t2-ps1	730
Gm23331	108
RP23-419P12.1	421
RP23-84N24.1	1792
Gm23708	123
RP24-390N7.1	3991
RP24-390N7.2	769
RP24-390N7.3	197
RP24-300K9.1	838
RP23-210A16.1	469
RP23-86N20.1	637
G6pd2	2348
RP23-480E8.1	616
Gm22273	132
RP24-447I18.1	359
Gm24079	132
Arap2	12451
RP23-387F14.1	1044
RP23-387F14.2	3309
Dthd1	2427
RP23-37I24.1	4725
Nwd2	10428
Gm3687	460
0610040J01Rik	2403
Rell1	3856
Gm15819	481
RP23-192C21.2	484
Gm25608	132
RP23-192C21.3	2627
Pgm1	2590
Gm23967	78
Gm22395	96
Gm22559	134
Tbc1d1	7405
Gm15824	955
RP23-339I6.1	2313
Gm15823	670
Gm6044	499
RP23-339I6.2	348
RP23-339I6.3	668
RP23-195B3.4	541
1700027F09Rik	767
RP23-195B3.3	954
RP23-195B3.5	1522
RP24-448C16.4	381
RP24-448C16.6	149
RP24-448C16.5	643
RP24-448C16.7	3136
RP24-448C16.9	582
RP24-448C16.8	572
Gm25306	117
Gm26761	2192
Gm20033	3124
Klf3	11243
RP23-326O2.2	1722
Tlr1	3346
Tlr6	3727
Fam114a1	2976
Mir574	78
RP24-87P2.3	2299
Tmem156	864
Klhl5	3406
Gm25154	119
Wdr19	4403
Rfc1	4719
RP23-344O11.3	1187
Klb	3457
Rpl9	3081
Lias	4570
RP23-477N9.1	767
RP23-477N9.5	2377
Ugdh	6752
AC136513.6	365
RP23-477N9.2	1475
Smim14	15976
RP23-477N9.4	1557
RP23-477N9.6	920
RP23-477N9.3	4193
Ube2k	7892
RP23-403P24.1	1752
RP23-403P24.3	1286
Pds5a	19335
RP23-403P24.5	2823
RP23-403P24.6	2930
Gm24399	74
RP23-403P24.7	1552
RP23-403P24.8	2331
N4bp2os	2611
N4bp2	14946
Gm24346	194
RP23-42O8.7	2505
RP23-42O8.6	1627
RP23-42O8.5	914
RP23-42O8.4	703
Rhoh	10341
RP23-42O8.9	4323
Chrna9	3026
RP23-92N2.1	901
RP23-92N2.2	1578
9130230L23Rik	7830
Gm25952	74
Rbm47	7163
RP24-351O18.5	3395
RP24-351O18.4	4258
Gm26725	1113
Gm22929	107
1700126H18Rik	405
RP24-351O18.2	379
Gm15794	631
RP24-351O18.7	2935
Nsun7	5388
Apbb2	10966
RP23-21D6.2	2013
Gm23183	323
RP23-21D6.1	1333
Gm16273	268
RP23-157G2.2	2210
RP23-157G2.1	692
RP24-360B3.2	1926
RP24-360B3.3	2366
RP24-360B3.1	3109
Uchl1os	2190
Uchl1	1632
RP23-472J13.3	2512
RP23-352L15.1	1550
Limch1	10263
Gm6517	511
RP24-79P8.1	2704
RP24-383P24.2	2157
Gm15949	126
Gm15948	403
RP24-383P24.3	945
Gm23841	114
Phox2b	3645
RP24-95M11.1	2643
RP24-353A8.1	1292
Tmem33	8961
Slc30a9	12374
RP24-353A8.2	703
Bend4	9886
Gm26756	1294
RP24-103L16.3	2411
RP24-103L16.4	292
RP24-103L16.5	4070
RP23-213N8.1	609
Shisa3	4754
Atp8a1	14278
Gm23617	95
RP23-213N8.2	1646
Gm15478	2172
RP24-274I18.1	1755
RP23-130C18.1	3479
RP23-130C18.2	1301
Gm15477	4302
RP23-130C18.3	1353
Gm21905	87
RP23-130C18.4	745
Gm5108	543
RP23-387L12.2	3691
RP23-387L12.3	481
Grxcr1	1071
RP23-387L12.4	1886
RP24-224K15.1	325
Gm23605	127
RP24-441E22.1	201
RP23-72G21.1	2982
Kctd8	3373
RP23-319P12.6	1577
RP23-319P12.5	1031
RP23-319P12.4	2870
RP23-319P12.3	2391
RP23-319P12.2	2129
RP23-319P12.1	1850
RP23-114M24.1	4361
Gm24368	106
Gm23932	107
Gm5867	592
RP24-351E22.1	1119
Yipf7	1219
RP24-351E22.2	326
Guf1	10372
Gnpda2	6862
Gm26044	126
Gm23661	87
RP23-236G19.1	284
Gm23067	62
Gm26072	107
RP23-332O18.1	614
RP23-332O18.2	2839
Gabrg1	7869
Gabra2	7640
Cox7b2	542
Gabra4	6083
Gabrb1	13838
RP24-156O12.1	1126
Gm15617	771
Gm15616	375
Commd8	4107
RP23-27G7.2	472
Atp10d	7848
Corin	5400
Gm25768	98
Gm20647	857
Gm19560	514
Gm23712	107
AU023070	387
Nfxl1	8307
RP24-316L21.3	990
RP24-506B15.1	259
Zar1	3465
Gm5868	1382
Cnga1	6327
RP24-506B15.2	1171
RP24-506B15.3	729
Nipal1	4393
Txk	10955
RP23-415O9.1	310
Tec	3744
RP23-204A8.1	2107
Gm9870	2356
Slain2	8446
Gm10135	252
Gm24776	86
Slc10a4	2106
Gm15847	1065
AC108848.6	2487
Fryl	15192
RP23-300K5.1	3378
1700071G01Rik	367
RP23-318I19.2	2464
Gm17207	645
RP23-153H17.2	280
1700025M24Rik	772
RP23-153H17.3	878
Ociad1	5515
RP23-153H17.6	519
RP23-153H17.5	1197
Ociad2	2722
RP23-153H17.7	939
RP23-153H17.9	767
Cwh43	2915
RP24-274B10.1	394
Gm15653	907
Dcun1d4	5807
Lrrc66	3238
Sgcb	4052
RP23-105O12.2	579
Spata18	2107
RP23-276J7.1	533
RP23-276J7.2	848
Usp46	7841
Usp46os1	508
Usp46os2	967
CH25-194I22.2	5207
CH25-194I22.3	750
CH25-194I22.4	1015
Snora26	2347
Dancr	1043
Snora26	121
RP23-422P4.2	3890
Rasl11b	2161
Scfd2	8196
RP23-422P4.3	469
Gm15981	457
Gm15982	554
RP24-465E5.2	2753
RP24-465E5.1	1606
Fip1l1	13122
RP24-245O20.1	1330
Lnx1	3829
Gm15984	1559
Gm15985	343
RP23-88L6.1	1674
RP24-245O20.2	901
Gm6116	1437
RP23-382I10.2	3211
Chic2	9750
RP23-382I10.1	2846
RP23-382I10.3	1139
Gsx2	1665
RP23-55P22.2	289
RP23-55P22.3	1366
Olfr1401-ps1	226
Pdgfra	10024
RP23-55P22.6	456
RP23-55P22.5	451
Mir7025	74
RP23-55P22.7	328
RP23-149H20.2	1390
Gm22084	105
RP23-149H20.3	733
Gm24502	105
Kit	8911
RP24-273B9.2	622
RP24-273B9.1	2324
RP24-273B9.3	674
RP23-329A21.3	1195
Gm38180	395
Gm28865	723
Gm25374	101
Kdr	9030
Gm24738	123
RP24-445F15.2	540
RP24-445F15.1	352
Srd5a3	4648
Tmem165	2588
Apc-ps1	470
Clock	13727
RP23-386C10.8	459
RP23-386C10.5	4176
Gm7467	652
Pdcl2	1193
4930432L08Rik	1608
Nmu	828
RP24-186A17.1	152
RP24-186A17.2	586
Gm7271	815
Exoc1	12042
Cep135	7188
A730089K16Rik	2427
C530008M17Rik	12305
Gm7494	441
Aasdh	8639
Ppat	4421
2310040G07Rik	791
Paics	3139
Srp72	5717
Arl9	597
1700112J05Rik	793
1700023E05Rik	2243
Hopx	1516
Hopxos	1661
Gm15831	516
RP23-3L23.1	651
Spink2	788
RP24-439P5.1	421
Rest	7222
Mir5098	82
Noa1	4029
Polr2b	4667
RP24-439P5.3	283
Igfbp7	1209
RP24-89O12.2	338
RP24-89O12.4	414
RP24-89O12.3	558
RP24-89O12.5	738
Pea15b	571
Gm22011	123
RP24-358F13.1	1302
RP23-465P13.1	337
Mthfr-ps1	601
RP23-135B1.1	364
Gm25756	136
RP24-318J14.1	18
RP24-187F3.3	1111
Gm22553	295
Gm23429	149
Gm24304	107
Gm22974	103
Gm2199	874
Adgrl3	17750
RP24-248M2.5	3442
RP24-74E24.5	947
AC104196.1	89
Gm16054	1819
RP24-82B9.1	1008
RP23-393A24.1	1684
1700031L13Rik	960
RP23-151G22.1	799
Mir1187	122
Gm24129	97
RP24-558F5.1	367
Tecrl	2350
Gm15626	868
AC120867.1	83
Gm25765	132
Gm25806	122
Gm24792	128
RP23-189P23.1	589
Epha5	16739
Hmgn2-ps1	279
RP24-166L23.1	3816
RP24-138J15.1	1114
RP24-273G7.1	667
RP23-227I15.1	1978
Gm24626	161
RP23-258M22.2	211
Cenpc1	5634
RP23-19G21.1	1139
Stap1	6215
Gm24524	170
Uba6	8159
Gnrhr	3197
Tmprss11c	1615
Gm25473	107
Tmprss11d	2796
Tmprss11a	5715
Tmprss11g	5015
Tmprss11f	6807
Tmprss11b	4171
RP23-314N3.1	2791
Tmprss11e	3416
Gm16579	2566
RP24-567O8.4	879
RP24-567O8.3	429
Ythdc1	13651
RP24-158N23.1	863
Ugt2b34	4312
Gm25211	107
Ugt2b1	2573
Gm24121	106
RP23-59B8.1	1594
RP23-227D7.1	1100
RP23-59B8.2	1257
Ugt2b35	3359
RP23-59B8.3	1060
RP23-227D7.2	492
Ugt2b36	2059
RP23-227D7.3	785
RP23-67B9.4	76
Ugt2b5	1858
RP23-67B9.2	1062
RP23-227D7.4	1552
RP23-67B9.1	580
Ugt2b37	1894
RP23-67B9.3	1346
Ugt2a3	2117
RP23-227D7.7	1151
RP23-67B9.5	1087
RP23-227D7.8	681
RP23-227D7.6	987
RP23-227D7.5	284
Ugt2b38	1891
Ugt2a2	2541
Ugt2a1	2570
RP23-227D7.10	2297
Sult1b1	2780
Sult1d1	2459
Sult1e1	1242
mmu-mir-3969	92
RP24-571N6.2	409
RP24-571N6.3	1517
Csn1s1	6247
Csn2	6926
Gm25066	123
RP23-440C1.3	105
Gm24314	123
Csn1s2a	3504
Csn1s2b	4259
Prr27	1337
RP23-440C1.5	835
Gm7337	2655
Odam	1376
1700066N21Rik	783
RP23-423C8.4	430
Csn3	4152
BC051076	2868
2310003L06Rik	1603
Gm28434	500
Cabs1	1505
Smr3a	639
RP24-324D14.5	1858
RP24-324D14.6	379
Smr2	1352
Gm11116	54
RP23-50G20.2	355
Gm11115	54
RP23-50G20.3	275
RP23-50G20.5	379
RP23-50G20.4	1891
Gm7714	685
Prol1	1163
Amtn	1022
RP23-265M4.3	340
RP23-265M4.4	546
Ambn	1919
Enam	5490
Jchain	2517
RP24-132B11.1	121
Utp3	1629
Rufy3	10214
Grsf1	3036
Mob1b	15033
Gm15682	483
Dck	3781
RP24-242L17.1	716
RP24-242L17.2	1630
Mkrn1-ps1	1390
Slc4a4	10815
Gc	1845
RP24-365I5.1	826
RP24-365I5.2	2141
Npffr2	1643
Adamts3	5430
Gm25320	324
Gm25758	129
Eif5al3-ps	447
Cox18	2710
Ankrd17	35531
Gm9958	1284
RP23-279P6.5	2647
Alb	2342
Afp	3368
RP23-279P6.3	371
Afm	3038
RP24-63O24.1	906
RP24-63O24.4	571
5830473C10Rik	2919
Rassf6	4260
RP24-168A7.1	314
Cxcl5	1863
Ppbp	1083
Pf4	721
Cxcl3	3498
Cxcl15	2127
Gm24322	70
RP24-168A7.7	3132
RP23-307P18.1	2657
Cxcl1	1875
Gm22816	117
Cxcl2	2068
RP23-307P18.3	550
Mthfd2l	6645
Epgn	1807
RP23-42K10.4	408
Ereg	4128
Areg	1215
Gm23092	107
RP23-258C6.2	3201
Btc	4520
Parm1	5068
RP23-118H9.3	375
RP23-17D18.3	880
Gm28271	351
1700063O14Rik	492
RP24-266G11.2	822
RP24-266G11.4	884
Gm5558	495
RP23-442L7.2	310
Rchy1	3773
RP23-442L7.3	963
Thap6	4119
Gm24113	276
Gm1045	3506
Cdkl2	6064
Gm26582	3135
G3bp2	8659
Gm22728	129
Gm24931	107
Uso1	5847
Gm15710	636
RP23-321C24.2	558
Gm25290	144
U90926	800
Ppef2	2983
Naaa	3721
Sdad1	6537
RP23-447A7.2	528
Gm23031	119
Cxcl9	3016
Art3	3932
Cxcl10	2252
Cxcl11	3794
Gm2673	1608
Nup54	3328
Gm26039	144
Scarb2	6285
Mir6415	100
Fam47e	2110
Stbd1	2221
Ccdc158	6193
Shroom3	13128
Gm20500	321
Mir1961	112
4932430I15Rik	3306
RP23-9D24.2	574
Gm25521	108
Sowahb	3900
Gm22915	136
RP24-470E5.2	2137
RP24-470E5.3	593
Sept11	9472
RP24-470E5.4	2090
Ccni	3303
RP24-470E5.9	1903
Gm2986	382
2010109A12Rik	1275
Ccng2	5458
Kat2b-ps	2490
RP23-388L12.2	645
RP23-173B14.3	898
Gm16427	2268
C87414	2966
RP23-388L12.3	1439
RP23-388L12.1	259
RP23-57N5.1	1389
RP23-173B14.4	677
RP23-57N5.3	2473
Gm16429	1848
RP23-173B14.2	1443
RP23-173B14.1	1395
BC061212	1897
Gm6351	1596
Gm3106	2383
Gm16522	1848
Gm6502	1533
AA792892	2043
RP23-432M17.3	1218
Gm7682	1582
Gm3139	2905
Gm3147	1848
Gm6509	1582
Gm6205	2515
RP23-133M13.3	1442
RP23-432M17.5	1240
Gm3183	2905
RP24-85B14.2	1249
Gm7647	1389
Gm6367	2464
RP23-365E3.3	1442
RP24-85B14.3	1050
Gm7942	1500
Gm16513	2924
Gm10424	1848
RP23-320H13.5	1443
Gm3259	2680
RP23-365E3.2	1434
RP23-320H13.4	1436
RP23-320H13.3	1431
D5Ertd577e	2565
Gm3286	2657
Gm3176	1848
RP23-23P3.2	1443
RP23-23P3.1	1395
Gm7978	1897
Gm7982	1590
E330014E10Rik	2476
RP24-322E6.3	1364
Gm5559	1002
Gm25937	107
Cxcl13	1150
RP23-57A17.2	1384
Cnot6l	10313
Gm2840	411
Mrpl1	4295
Fras1	17709
RP23-381C14.2	501
RP23-381C14.5	385
RP23-480P21.2	801
Anxa3	3643
RP23-480P21.3	2146
RP24-142B15.2	655
RP24-142B15.3	1541
RP24-142B15.4	3224
Gm24623	194
RP24-142B15.5	489
RP24-142B15.6	542
RP24-142B15.7	462
RP24-142B15.8	520
RP24-142B15.9	485
RP24-142B15.11	1159
Bmp2k	8480
RP24-142B15.10	628
Paqr3	7566
RP23-45P1.1	2694
RP23-28F1.3	666
Gm5560	892
RP23-28F1.4	388
Naa11	3424
4930467D21Rik	2913
Gk2	1880
Antxr2	6655
RP23-178N8.7	1567
RP23-178N8.3	2439
RP23-178N8.4	311
RP23-178N8.5	616
Gm8048	996
Prdm8	4553
A730035I17Rik	2393
Fgf5	2501
1700007G11Rik	1448
RP23-425F8.1	2931
RP24-240P8.1	381
mmu-mir-703	109
Gm24279	131
Gm11111	99
1700010H22Rik	1355
Bmp3	7398
Prkg2	5369
Gm3470	420
RP24-548B7.1	2712
Rasgef1b	3261
RP23-253I14.3	3252
A930011G23Rik	10496
RP23-380D12.1	2649
Gm16227	563
Gm16228	809
4930405H06Rik	791
Gm25969	132
Gm16226	1117
4930522N08Rik	916
RP23-438O22.1	2348
RP23-57P23.3	458
Gm26252	76
RP23-57P23.4	600
Gm22838	99
RP23-57P23.5	216
Hnrnpd	7354
Gm17092	698
4930524J08Rik	603
Hnrnpdl	4818
Enoph1	2509
Gm26363	83
Tmem150c	5555
Tmem150cos	1556
Gm9932	2116
2310034O05Rik	1127
Gm8091	886
Sec31a	7884
5430416N02Rik	4071
Gm27553	74
Gm27997	69
Gm28030	138
Gm27286	179
RP23-325M7.4	1836
Lin54	5820
Gm23222	76
RP23-313F5.1	434
Gm23173	160
Cops4	5006
Plac8	1592
RP23-313F5.2	353
Coq2	2624
Gm15777	876
Hpse	3516
Helq	5069
Mrps18c	1076
RP23-7M16.1	2297
Fam175a	3011
RP23-7M16.2	1076
RP23-7M16.3	424
Gm26286	134
4930458D05Rik	3055
Agpat9	3502
RP23-99A9.1	2350
RP23-99A9.2	922
RP23-302F24.1	292
RP23-336N16.1	802
Gm20484	231
Nkx6-1	3138
RP24-292F8.2	637
RP24-292F8.1	1178
Cds1	3939
RP24-292F8.3	2594
WI1-1010L24.1	1584
Wdfy3	15343
Gm20548	1637
RP24-491C20.4	1345
RP23-409I5.1	1037
RP23-409I5.2	1017
RP23-409I5.3	769
RP23-409I5.4	2069
RP23-260N17.2	744
RP23-260N17.1	1481
Arhgap24	8792
Mapk10	11130
RP23-286M22.2	255
RP23-286M22.1	2472
RP24-212G3.4	1624
RP24-212G3.3	588
RP24-270K7.2	1136
RP24-270K7.1	350
RP24-270K7.3	2393
Ptpn13	12102
RP24-102B13.3	630
Gm23085	293
Slc10a6	2124
Gm15844	576
RP24-102B13.5	943
1700016H13Rik	1751
Gm25721	171
Aff1	9458
Klhl8	3489
RP23-337H1.2	328
Gm24897	107
Hsd17b13	2157
Gm8200	222
Hsd17b11	3265
RP23-102H7.7	2779
Nudt9	2392
Mir5619	61
Gm17660	564
RP23-102H7.9	2262
Sparcl1	2937
Gm26703	5491
Dspp	4431
Dmp1	2764
RP24-191K3.1	1061
Gm23616	110
Ibsp	2068
Mepe	1682
Spp1	1648
RP24-299A7.2	1252
Pkd2	10169
BC005561	5409
D930016D06Rik	4938
Gm8258	1449
Zfp951	4730
Abcg3	3550
Gm24097	107
RP23-370D2.2	369
RP23-370D2.5	507
RP23-370D2.4	282
Gbp8	3443
Gbp9	5173
Gbp4	7494
Gbp6	4310
Gbp10	3873
Gbp6	5954
Gbp11	2692
Gbp11	1860
Gm26519	2249
RP24-63G23.2	2507
Lrrc8b	6726
RP23-41J13.2	2172
Lrrc8c	7654
C230066G23Rik	650
Lrrc8d	12573
Rps15a-ps5	393
Lrrc8dos	586
Gm10359	1002
RP24-354P12.2	466
Zfp326	7217
RP24-354P12.3	2262
RP24-400H4.1	610
Gm25672	107
RP24-476K21.1	2701
RP23-424O22.1	1151
RP23-424O22.2	856
RP23-424O22.3	810
RP24-289G19.1	961
RP24-289G19.3	323
RP24-289G19.2	1284
RP24-289G19.4	1042
Barhl2	2314
Gm26872	2261
Gm28050	984
Gm28039	254
Gm29464	513
Gm17304	69
RP23-167H23.3	742
Zfp644	14001
RP23-167H23.2	2905
Gm24191	122
RP24-512F21.1	648
Hfm1	6687
Gm27527	99
Olfr719-ps	243
Cdc7	4183
RP23-24K16.1	1231
Tgfbr3	6545
RP23-24K16.3	3571
RP23-24K16.2	2094
Gm8145	745
RP24-357G2.2	2167
Gm22557	102
Brdt	5115
Gm8152	637
RP24-140D11.1	662
n-R5s173	119
Ephx4	1646
Gm17202	951
Lpcat2b	2782
Btbd8	1825
Gm9727	555
A830010M20Rik	7184
RP23-32E20.1	6252
1700028K03Rik	7963
Glmn	2688
Rpap2	4136
A930041C12Rik	537
Gm26692	688
RP23-32E20.3	997
RP24-140D11.4	1740
Gfi1	3246
A430072P03Rik	1667
Evi5	8060
RP24-140D11.6	1346
Ube2d2b	1678
Gm16007	286
RP24-140D11.5	1165
Rpl5	3920
Snord21	94
Gm22270	132
Gm26387	132
Fam69a	2892
Gm9850	227
Rps19-ps8	422
Mtf2	5698
Tmed5	7688
Ccdc18	6433
RP23-46J11.4	1003
RP23-46J11.5	586
RP23-46J11.6	476
Dr1	3478
RP24-317M4.1	1380
Pigg	4573
RP24-317M4.2	1095
RP24-317M4.3	938
RP24-317M4.6	475
Gm10419	6859
Pde6b	5026
Atp5k	616
Mfsd7a	2508
Pcgf3	9544
Gm10086	354
Cplx1	2189
RP24-529E15.1	3274
Gak	6439
RP24-529E15.3	2106
Tmem175	5928
Dgkq	7189
Idua	4204
Slc26a1	4050
Fgfrl1	2782
Rnf212	1402
1700047L14Rik	511
Tmed11	763
Vmn2r8	2547
Gm18594	1403
Vmn2r9	2547
Gm20629	513
Gm10417	3522
Vmn2r-ps21	2947
RP23-37G13.2	224
RP23-37G13.3	374
Gm18595	1068
Vmn2r10	4706
Gm5871	718
Vmn2r11	2586
Vmn2r12	2496
Vmn2r13	2496
Vmn2r14	2547
Gm8473	1885
Vmn2r15	2568
Vmn2r16	2553
Gm7171	1349
Vmn2r17	2550
RP23-410M21.3	584
Gm8488	1280
RP23-203O7.3	489
Crlf2	1495
Vmn2r-ps23	571
Gm28000	85
5430403G16Rik	3341
4930522L14Rik	2409
Gm8508	363
RP23-396K22.3	665
RP23-396K22.4	645
Gm26779	551
Gm26808	411
Gm15446	3780
1010001B22Rik	589
Zfp932	3272
Gm17655	255
Plcxd1	3811
Gtpbp6	2825
Zfp605	3497
Gm15484	828
Chfr	4437
RP24-374B14.4	636
Gm15787	2992
Golga3	12671
RP24-374B14.6	708
RP24-374B14.8	594
Ankle2	5520
Pgam5	2373
Gm26718	1378
Gm15788	931
Pxmp2	1200
Pole	11160
Gm26277	152
Gm15791	319
Gm15792	769
P2rx2	2574
Lrcol1	1183
Fbrsl1	8078
Gm26711	1833
RP23-231C16.1	1958
RP23-231C16.2	1447
A630023P12Rik	1888
Galnt9	3006
Noc4l	2596
Ddx51	5248
RP23-393E10.2	1607
Ep400	13971
Mir7026	67
Gm22716	107
Gm26079	133
Gm22583	107
Gm15559	2260
Pus1	2180
Gm26515	996
Ulk1	6488
Hscb	905
Chek2	3001
RP24-207A18.2	406
Ttc28	12315
Gm15989	498
RP23-326H18.1	553
Mir701	109
Gm15988	367
RP24-230N16.2	734
RP23-72O23.3	2378
RP23-72O23.4	540
Gm27602	111
RP23-131F7.2	807
Gm27680	160
Pitpnb	3377
RP23-131F7.5	775
Mn1	6940
RP23-131F7.4	2122
C130026L21Rik	3614
RP24-572L22.2	669
Gm26897	93
E130006D01Rik	928
Gm16019	261
RP24-340B11.1	615
RP23-427D2.1	3225
RP24-317K11.4	270
1700028D13Rik	718
Miat	9293
Gm27998	361
Gm27882	74
Gm26953	390
Gm27627	150
Gm27357	135
Cryba4	838
Crybb1	985
Tpst2	2793
Tfip11	4086
Srrd	1638
Hps4	3948
Gm6583	2233
RP23-459I1.3	1261
RP23-459I1.5	367
Gm20636	707
Asphd2	4010
Sez6l	6067
Gm6588	2313
Gm27004	727
1700034G24Rik	1081
RP23-156K23.3	1301
RP23-156K23.4	1436
RP24-304N8.2	613
Myo18b	10698
1700095B10Rik	1391
Adrbk2	8693
Gm22740	109
Crybb2	2012
RP23-4P1.1	481
Crybb3	2333
2900026A02Rik	5876
RP23-4P1.6	564
RP23-4P1.5	1894
RP23-4P1.3	381
RP23-4P1.7	726
RP23-4P1.2	921
Tmem211	1827
Sgsm1	7466
RP24-456F12.1	1200
RP24-456F12.2	1295
mmu-mir-7229	53
mmu-mir-7230	56
Aym1	528
Wscd2	15332
Cmklr1	3408
Gm15736	420
1700069L16Rik	1520
Ficd	3133
Sart3	5657
Gm3511	204
Iscu	2176
Tmem119	2315
RP24-555M20.7	368
Selplg	4272
Coro1c	9664
Gm17122	372
RP24-555M20.4	3276
RP24-555M20.3	4504
RP24-555M20.5	494
Gm22056	81
Ssh1	8892
Dao	2952
Svop	4556
Usp30	6064
RP24-226L20.2	1065
RP24-226L20.1	1853
Alkbh2	1115
Ung	5468
Acacb	9632
Gm13784	519
Foxn4	3371
Myo1h	5927
Kctd10	4039
Ube3b	5294
Mir7027	72
Mmab	3670
Mvk	2675
Gm13790	473
Fam222a	3141
Trpv4	4076
Gltp	1762
Tchp	7397
RP23-3M10.11	567
Mir7028	64
Git2	17362
4930515G01Rik	1247
Ankrd13a	5983
1500011B03Rik	1746
Gm20499	444
2610524H06Rik	947
Ywhaq-ps2	643
RP24-297N9.13	3201
Mir6240	117
4930519G04Rik	3964
Gm9936	2925
Gm13823	345
Oasl2	6374
Gm13822	346
Oasl1	2608
2210016L21Rik	3303
Hnf1a	5032
Hnf1aos1	1370
Hnf1aos2	442
RP24-556H22.2	558
Sppl3	6648
RP24-556H22.3	1315
Gm13827	372
Gm10401	607
Rpl37rt	752
Acads	2269
Unc119b	4603
Mlec	6007
Cabp1	5832
Gm13828	363
Pop5	2296
Rnf10	7556
Gm13831	302
Coq5	3034
Gm13829	138
Dynll1	3890
Gm13830	3099
Srsf9	1360
Gatc	1797
Triap1	1088
Cox6a1	702
RP24-132L16.11	481
4930401G09Rik	637
Gm13832	612
RP24-132L16.12	1904
RP24-132L16.13	2258
Msi1	5800
RP24-132L16.14	579
Pla2g1b	713
Sirt4	2398
Gm24265	141
Gm24407	141
Gm13836	501
Pxn	8195
Gm13840	256
Rplp0	1659
Gcn1l1	17815
Mir7029	61
RP23-228F6.9	768
Rab35	2820
Mir7030	60
Ccdc64	6157
Gm13841	483
Cit	16417
RP23-265I19.3	2291
RP23-265I19.2	1865
Gm14508	901
Prkab1	3066
Gm13842	1118
Gm17420	153
Tmem233	2477
C330018A13Rik	1599
Ccdc60	4703
Gm14507	347
Gm13837	337
Gm13839	506
Gm13838	531
B230112J18Rik	602
RP24-79A6.9	1463
4930562A09Rik	734
Hspb8	1950
Srrm4os	3655
Srrm4	8662
RP24-79A6.8	1387
RP23-312N12.2	1343
RP23-312N12.1	722
Gstm2-ps1	657
RP23-418H8.3	850
RP23-280O16.1	660
4930569F06Rik	433
RP23-73P16.2	581
Suds3	11321
9530046B11Rik	1157
Taok3	11159
RP23-376H8.2	2926
n-R5s174	121
Pebp1	1768
RP23-76J15.3	378
RP23-76J15.4	2592
BC051077	2044
Gm10399	748
Vsig10	5305
Gm15727	437
Wsb2	5857
Rfc5	4669
Gm15728	3561
Ksr2	13590
RP23-429P17.1	960
Nos1	11151
Gm37028	107
Gm26995	1306
Gm25343	107
Fbxo21	5545
RP23-42D10.2	922
Tesc	1591
Fbxw8	5525
Gm9754	3004
Gm26411	107
Hrk	5677
Rnft2	5593
Gm24050	290
2410131K14Rik	5649
Gm25076	132
Gm28563	211
Gm26455	92
Gm15754	758
Med13l	15427
RP24-122N24.1	1345
RP24-122N24.2	2417
RP24-122N24.3	1020
RP24-122N24.4	5000
RP23-155F13.2	1628
RP23-155F13.3	2678
RP24-372H3.1	229
RP24-372H3.2	924
RP24-372H3.4	1290
RP24-372H3.3	2436
1700081H04Rik	1128
RP23-316P20.1	1348
n-R5s175	117
RP23-73O10.1	609
Tbx3os1	3167
RP23-44J10.1	2374
Gm16063	1701
Gm16064	464
Tbx3	6624
Tbx3os2	1345
RP24-150D8.1	549
RP24-150D8.2	936
Tbx5	4675
RP24-150D8.3	518
RP24-69A21.1	708
n-R5s176	109
